AccountName,RacsAssetId,Manufacturer,ParentAssetid,SerialNumber,InstanceNumber,ParentChild,PartNumber,Quantity,AssetDescription,IpAddress,DnsName,SlotMacAddress,AssetShipDate,AssetAddDate,ResellerHardwarePoNumber,DistributorHardwarePoNumber,ProductFamily,ArchitectureGroup,ArchitectureSubgroup,ProductType,ProductCategory,ProductSupportPage,EndOfSaleDate,EndOfSupportDate,EndOfSupportRange,WarrantyEndDate,LocationGroup,LocationName,SiteId,LocationLabel,LocationAddress1,LocationAddress2,LocationAddress3,LocationCity,LocationStateProvince,LocationPostalCode,LocationCountry,Decommissioned,ContractNumber,AssetCovered,CoverageStatus,ServiceLevel,ServiceLevelDescription,Sla,MapsToServiceSku,MaintenanceStartDate,MaintenanceEndDate,BillToId,ContractCurrency,ContractListPrice,ContractCustomerCost,ResellerMaintenancePoNumber,MaintenanceCatalogPrice,PoNumber,ManufacturerHardwareSoNumber,ProductListPrice,ProfileApprovedLocations,ProfileApprovedSiteNames,ProfileApprovedServiceLevel,ProfilePreferredEndDate,ProfilePreferredServiceLevel,AiUnapprovedLocation,ProfileCriticalAssets,CpTargetContracts,ProfileLocationCoverageExclusions,ProfileReasonLocationCoverageExclusions,ProfileProductCoverageExclusions,ProfileReasonProductCoverageExclusions,ProfileProductRefreshExclusions,ProfileReasonProductRefreshExclusions,ProfileRenewalExclusions,ProfileReasonRenewalExclusions,AssetCoverageStatus,PurchaseOrderDate,CiscoUnmappedToServiceSkuAndUncovered,InvalidAsset,InvalidCiscoProductId,UncoveredAndPastEos,RacsClientId,Updatedby,Updatedon
Demo,75588202,Cisco,-,FVH123998,123457331,Parent,CW9800H1,1,Cisco Catalyst CW9800H1 Wireless Controller,,,,No Ship Date Available,00:00.0,4501594228,,CW9800,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,2/20/2026 0:00,DEFAULT GROUP,,1001357701,LEIPZIG - RITTERSTR. 26,RITTERSTR. 26,,,LEIPZIG,,4109,GERMANY,No,200216511,Covered,Active,PSRT,PRTNR SS 8X5XNBD,Vendor,Yes,12/20/2024 0:00,12/19/2029 0:00,,USD,8006.31,0,4501594228,-,,117972712,110152.02,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588206,Cisco,-,FVH123999,123457332,Parent,CW9800H1,1,Cisco Catalyst CW9800H1 Wireless Controller,,,,No Ship Date Available,00:00.0,4501594228,,CW9800,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,2/20/2026 0:00,DEFAULT GROUP,,1001357701,LEIPZIG - RITTERSTR. 26,RITTERSTR. 26,,,LEIPZIG,,4109,GERMANY,No,200216511,Covered,Active,PSRT,PRTNR SS 8X5XNBD,Vendor,Yes,12/20/2024 0:00,12/19/2029 0:00,,USD,8006.31,0,4501594228,-,,117972712,110152.02,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588210,Cisco,-,FVH124000,123457333,Parent,CW9800H1,1,Cisco Catalyst CW9800H1 Wireless Controller,,,,No Ship Date Available,00:00.0,4501594228,,CW9800,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,2/20/2026 0:00,DEFAULT GROUP,,1001357701,LEIPZIG - RITTERSTR. 26,RITTERSTR. 26,,,LEIPZIG,,4109,GERMANY,No,200216511,Covered,Active,PSRT,PRTNR SS 8X5XNBD,Vendor,Yes,12/20/2024 0:00,12/19/2029 0:00,,USD,8006.31,0,4501594228,-,,117972712,110152.02,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588214,Cisco,-,FVH124001,123457334,Parent,C9410R-96U-BNDL-A,1,"Catalyst 9400 Series 10 slot,1xSup, 2xLC, DNA-A LIC",,,,No Ship Date Available,00:00.0,4500702037,,C9400,ENTERPRISE SWITCHING,ENT. SWITCHING - ACCESS,CHASSIS,-,-,-,-,Not Defined,7/2/2029 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,3391.35,0,4501605158,4273.4,,108185140,38679.41,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588253,Cisco,-,FVH124002,123457335,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588261,Cisco,-,FVH124003,123457336,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588269,Cisco,-,FVH124004,123457337,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588277,Cisco,-,FVH124005,123457338,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588285,Cisco,-,FVH124006,123457339,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588458,Cisco,-,FVH124007,123457340,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,10/5/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588466,Cisco,-,FVH124008,123457341,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,10/5/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588474,Cisco,-,FVH124009,123457342,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,10/5/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588601,Cisco,-,FVH124010,123457343,Parent,ISR4431/K9,1,"Cisco ISR 4431 (4GE,3NIM,8G FLASH,4G DRAM,IPB)",,,,No Ship Date Available,00:00.0,4501962722,,4400ISR,ENTERPRISE ROUTING,MID-RANGE/LOW-END ROUTING,CHASSIS,Routers,http://www.cisco.com/content/en/us/support/routers/4441-x-integrated-services-router-isr/model.html,11/7/2023,11/30/2028,>36 Months,11/10/2021 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,2239.05,0,4501605158,2574.85,,112191656,14713,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588646,Cisco,-,FVH124011,123457344,Parent,C9130AXI-E,1,Cisco Catalyst 9130AX Series,,,,No Ship Date Available,00:00.0,4501211050,,C9130AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/3/2032 0:00,DEFAULT GROUP,CARNIVAL PLC,1056363584,SOUTHAMPTON - MAJESTIC ROAD,MAJESTIC ROAD,,,SOUTHAMPTON,HAMPSHIRE,SO16 0YT,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,150.65,0,4501616850,150.65,,113449414,2764.21,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588654,Cisco,-,FVH124012,123457345,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588662,Cisco,-,FVH124013,123457346,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588670,Cisco,-,FVH124014,123457347,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588678,Cisco,-,FVH124015,123457348,Parent,C9410R-96U-BNDL-A,1,"Catalyst 9400 Series 10 slot,1xSup, 2xLC, DNA-A LIC",,,,No Ship Date Available,00:00.0,4501163014,,C9400,ENTERPRISE SWITCHING,ENT. SWITCHING - ACCESS,CHASSIS,-,-,-,-,Not Defined,3/9/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,3391.35,0,4501605158,4273.4,,112910707,38679.41,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588704,Cisco,-,FVH124016,123457349,Parent,C9410R-96U-BNDL-A,1,"Catalyst 9400 Series 10 slot,1xSup, 2xLC, DNA-A LIC",,,,No Ship Date Available,00:00.0,4501163014,,C9400,ENTERPRISE SWITCHING,ENT. SWITCHING - ACCESS,CHASSIS,-,-,-,-,Not Defined,3/9/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,3391.35,0,4501605158,4273.4,,112910707,38679.41,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588734,Cisco,-,FVH124017,123457350,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588742,Cisco,-,FVH124018,123457351,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588750,Cisco,-,FVH124019,123457352,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588758,Cisco,-,FVH124020,123457353,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588766,Cisco,-,FVH124021,123457354,Parent,C9200CX-12P-2X2G-E,1,"Catalyst 9000 Compact Switch 12-Port PoE+, 240W, Essentials",,,,No Ship Date Available,00:00.0,4501596484,,C9200CX,ENTERPRISE SWITCHING,ENT. SWITCHING - ACCESS,CHASSIS,-,-,-,-,Not Defined,3/23/2035 0:00,DEFAULT GROUP,,1058451749,OBERHAUSEN - OSTERFELDER STR. 3,OSTERFELDER STR. 3,,,OBERHAUSEN,,46047,GERMANY,No,200216511,Covered,Active,PSRT,PRTNR SS 8X5XNBD,Vendor,Yes,1/22/2025 0:00,1/21/2026 0:00,,USD,111.7,0,4501596484,220.8,,118121865,2768.35,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588810,Cisco,-,FVH124022,123457355,Parent,ISR4431/K9,1,"Cisco ISR 4431 (4GE,3NIM,8G FLASH,4G DRAM,IPB)",,,,No Ship Date Available,00:00.0,4501962722,,4400ISR,ENTERPRISE ROUTING,MID-RANGE/LOW-END ROUTING,CHASSIS,Routers,http://www.cisco.com/content/en/us/support/routers/4441-x-integrated-services-router-isr/model.html,11/7/2023,11/30/2028,>36 Months,11/10/2021 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,2239.05,0,4501605158,2574.85,,112191656,14713,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588820,Cisco,-,FVH124023,123457356,Parent,ISR4431/K9,1,"Cisco ISR 4431 (4GE,3NIM,8G FLASH,4G DRAM,IPB)",,,,No Ship Date Available,00:00.0,4501962722,,4400ISR,ENTERPRISE ROUTING,MID-RANGE/LOW-END ROUTING,CHASSIS,Routers,http://www.cisco.com/content/en/us/support/routers/4441-x-integrated-services-router-isr/model.html,11/7/2023,11/30/2028,>36 Months,11/10/2021 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,2239.05,0,4501605158,2574.85,,112191656,14713,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588830,Cisco,-,FVH124024,123457357,Parent,ISR4431/K9,1,"Cisco ISR 4431 (4GE,3NIM,8G FLASH,4G DRAM,IPB)",,,,No Ship Date Available,00:00.0,4501962722,,4400ISR,ENTERPRISE ROUTING,MID-RANGE/LOW-END ROUTING,CHASSIS,Routers,http://www.cisco.com/content/en/us/support/routers/4441-x-integrated-services-router-isr/model.html,11/7/2023,11/30/2028,>36 Months,11/10/2021 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,2239.05,0,4501605158,2574.85,,112191656,14713,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588840,Cisco,-,FVH124025,123457358,Parent,ISR4431/K9,1,"Cisco ISR 4431 (4GE,3NIM,8G FLASH,4G DRAM,IPB)",,,,No Ship Date Available,00:00.0,4501962722,,4400ISR,ENTERPRISE ROUTING,MID-RANGE/LOW-END ROUTING,CHASSIS,Routers,http://www.cisco.com/content/en/us/support/routers/4441-x-integrated-services-router-isr/model.html,11/7/2023,11/30/2028,>36 Months,11/10/2021 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,2239.05,0,4501605158,2574.85,,112191656,14713,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588850,Cisco,-,FVH124026,123457359,Parent,ISR4431/K9,1,"Cisco ISR 4431 (4GE,3NIM,8G FLASH,4G DRAM,IPB)",,,,No Ship Date Available,00:00.0,4501962722,,4400ISR,ENTERPRISE ROUTING,MID-RANGE/LOW-END ROUTING,CHASSIS,Routers,http://www.cisco.com/content/en/us/support/routers/4441-x-integrated-services-router-isr/model.html,11/7/2023,11/30/2028,>36 Months,11/10/2021 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,2239.05,0,4501605158,2574.85,,112191656,14713,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75588915,Cisco,-,FVH124027,123457360,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,10/5/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75589011,Cisco,-,FVH124028,123457361,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
